Source,Target,Type,Id,Label,Weight
42487597,42477307,Undirected,10941,,1
42487597,42487599,Undirected,10942,,2
42487599,42516089,Undirected,10944,,1
42487599,42487602,Undirected,10945,,2
42487602,42487605,Undirected,10947,,2
42487605,42487608,Undirected,10949,,2
42487605,42510743,Undirected,10951,,2
42487605,42510746,Undirected,10952,,2
42487608,42489349,Undirected,10953,,1
42487608,542648433,Undirected,10954,,2
42487611,1942054884,Undirected,10956,,2
42487611,1942054887,Undirected,10957,,1
42487613,42477334,Undirected,10961,,1
42487617,42477341,Undirected,10963,,1
42487630,42477974,Undirected,10964,,1
42487630,42477972,Undirected,10965,,1
42487664,42503104,Undirected,10966,,2
42487664,42503093,Undirected,10967,,2
42487664,42487666,Undirected,10968,,1
42487666,42487670,Undirected,10969,,1
42487666,42503104,Undirected,10970,,2
42487666,42506644,Undirected,10971,,2
42487670,42487674,Undirected,10972,,1
42487670,42535031,Undirected,10973,,2
42487674,42487676,Undirected,10974,,1
42487676,4205909307,Undirected,10975,,1
42487676,42514897,Undirected,10976,,2
42487682,598784391,Undirected,10977,,1
42487682,42464128,Undirected,10978,,1
42487712,42534388,Undirected,10979,,2
42487712,42514108,Undirected,10980,,2
42487716,42534576,Undirected,10981,,2
42487716,42514112,Undirected,10982,,2
42487716,42487712,Undirected,10983,,1
42487721,42487716,Undirected,10984,,1
42487721,42534874,Undirected,10985,,2
42487721,42514116,Undirected,10986,,2
42487728,42487721,Undirected,10987,,1
42487728,42514120,Undirected,10988,,2
42487728,42535175,Undirected,10989,,2
42487747,42487728,Undirected,10990,,1
42487747,42529578,Undirected,10991,,1
42487759,7964913625,Undirected,10992,,1
42487759,42535816,Undirected,10993,,2
42487759,42514135,Undirected,10994,,2
42487762,42487759,Undirected,10995,,1
42487762,42514140,Undirected,10996,,2
42487762,42535963,Undirected,10997,,2
42487771,647263005,Undirected,10998,,2
42487771,9712886960,Undirected,10999,,2
42487771,42490062,Undirected,11000,,2
42487776,2288200301,Undirected,11001,,2
42487776,269209854,Undirected,11002,,2
42487776,42514073,Undirected,11003,,2
42487779,42487776,Undirected,11004,,1
42487779,42514076,Undirected,11005,,2
42487779,42532460,Undirected,11006,,2
42487781,42487779,Undirected,11007,,1
42487781,42532651,Undirected,11008,,2
42487781,42514078,Undirected,11009,,2
42487783,42487781,Undirected,11010,,1
42487783,42514080,Undirected,11011,,2
42487783,42519019,Undirected,11012,,2
42487785,592079267,Undirected,11013,,2
42487785,42487783,Undirected,11014,,1
42487792,42506456,Undirected,11015,,1
42487793,9863961035,Undirected,11016,,2
42487793,42487792,Undirected,11017,,1
42487793,42514085,Undirected,11018,,2
42487796,9863961035,Undirected,11019,,1
42487796,42487793,Undirected,11020,,1
42487797,42487796,Undirected,11021,,1
42487797,42533224,Undirected,11022,,1
42487799,42487797,Undirected,11023,,1
42487799,42514092,Undirected,11024,,1
42487802,42487799,Undirected,11025,,1
42487802,42514099,Undirected,11026,,2
42487802,42533804,Undirected,11027,,2
42487805,42487802,Undirected,11028,,1
42487805,42514101,Undirected,11029,,2
42487805,42530570,Undirected,11030,,2
42487807,42514105,Undirected,11031,,2
42487807,42534096,Undirected,11032,,2
42487807,42487811,Undirected,11033,,2
42487807,42487805,Undirected,11034,,1
42487857,42487861,Undirected,11036,,1
42487857,42471668,Undirected,11037,,1
42487861,42487866,Undirected,11038,,1
42487861,42471894,Undirected,11039,,1
42487866,42487870,Undirected,11040,,1
42487866,42471902,Undirected,11041,,1
42487870,42487873,Undirected,11042,,1
42487870,42518700,Undirected,11044,,2
42487873,3154320979,Undirected,11045,,1
42487873,42518704,Undirected,11046,,1
42487888,42525660,Undirected,11048,,1
42487901,2323022174,Undirected,11049,,2
42487901,42488767,Undirected,11050,,2
42487901,42488774,Undirected,11051,,2
42487901,42487905,Undirected,11052,,2
42487905,42487907,Undirected,11053,,2
42487905,42515907,Undirected,11054,,2
42487905,42514329,Undirected,11055,,2
42487907,42508070,Undirected,11059,,2
42487907,42508063,Undirected,11060,,2
42487909,42514283,Undirected,11061,,2
42487909,42521290,Undirected,11062,,2
42487912,42499752,Undirected,11065,,1
42487928,42514288,Undirected,11068,,2
42487928,42487932,Undirected,11069,,2
42487932,42514290,Undirected,11071,,2
42487936,42487939,Undirected,11074,,2
42487936,42514296,Undirected,11075,,2
42487939,42487945,Undirected,11077,,2
42487939,42514300,Undirected,11079,,2
42487939,42491331,Undirected,11080,,2
42487949,6987724625,Undirected,11083,,2
42487949,42491338,Undirected,11085,,2
42487949,42514303,Undirected,11086,,2
42487954,6987724625,Undirected,11087,,2
42487954,42487957,Undirected,11088,,2
42487957,42490888,Undirected,11089,,2
42487957,42490887,Undirected,11090,,2
42487961,42487964,Undirected,11093,,2
42487964,42491349,Undirected,11095,,2
42487964,42501678,Undirected,11096,,2
42487969,42487972,Undirected,11099,,2
42487972,42491353,Undirected,11101,,2
42487972,42512375,Undirected,11104,,2
42487976,42487979,Undirected,11106,,2
42487979,42488681,Undirected,11109,,2
42487979,42488676,Undirected,11110,,2
42487983,42487987,Undirected,11111,,2
42487983,42488479,Undirected,11113,,1
42487987,42491254,Undirected,11115,,2
42487987,42487992,Undirected,11116,,2
42487987,42514315,Undirected,11117,,2
42487992,42491256,Undirected,11120,,1
42487996,42487999,Undirected,11121,,2
42487996,42491259,Undirected,11123,,2
42487996,42514318,Undirected,11124,,2
42487999,42488002,Undirected,11125,,2
42487999,42491264,Undirected,11127,,1
42488010,7783585316,Undirected,11134,,2
42488010,7770582316,Undirected,11135,,2
42488034,42488037,Undirected,11141,,2
42488034,42491299,Undirected,11142,,1
42488037,42493318,Undirected,11144,,2
42488037,42503055,Undirected,11145,,2
42488037,42488041,Undirected,11146,,2
42488041,42501484,Undirected,11147,,1
42488041,42488044,Undirected,11148,,2
42488044,42501489,Undirected,11150,,2
42488044,3509302812,Undirected,11151,,2
42488044,42525379,Undirected,11153,,2
42488067,42488071,Undirected,11154,,2
42488067,3509302809,Undirected,11155,,2
42488071,1192067400,Undirected,11156,,2
42488071,42514646,Undirected,11158,,1
42488076,1190121554,Undirected,11160,,1
42488082,9109012126,Undirected,11163,,2
42488082,42502063,Undirected,11164,,2
42488082,1190121554,Undirected,11165,,2
42488082,3509302807,Undirected,11166,,2
42488082,10767156880,Undirected,11167,,1
42488095,42495081,Undirected,11168,,1
42488096,42497261,Undirected,11169,,2
42488096,42488095,Undirected,11170,,1
42488096,42488099,Undirected,11171,,1
42488099,42488102,Undirected,11172,,1
42488099,42510225,Undirected,11173,,1
42488102,42510225,Undirected,11174,,1
42488107,11390793527,Undirected,11175,,1
42488107,42501581,Undirected,11177,,2
42488110,42473060,Undirected,11178,,1
42488110,42512290,Undirected,11179,,1
42488113,42512292,Undirected,11180,,1
42488118,42500979,Undirected,11181,,1
42488118,42488122,Undirected,11182,,1
42488122,42500979,Undirected,11183,,1
42488122,42499046,Undirected,11184,,2
42488122,42488134,Undirected,11185,,1
42488134,42512889,Undirected,11186,,1
42488134,42488139,Undirected,11187,,1
42488139,42496848,Undirected,11188,,1
42488139,2276312211,Undirected,11189,,1
42488163,42488169,Undirected,11190,,2
42488163,42506300,Undirected,11192,,1
42488169,42479249,Undirected,11194,,1
42488176,42507844,Undirected,11195,,1
42488176,42490673,Undirected,11196,,1
42488182,42488184,Undirected,11197,,1
42488182,42494075,Undirected,11198,,2
42488182,2552916676,Undirected,11199,,2
42488184,42488186,Undirected,11200,,1
42488184,42480619,Undirected,11201,,1
42488186,598784336,Undirected,11202,,1
42488186,42504276,Undirected,11203,,1
42488204,42466525,Undirected,11204,,1
42488209,42502679,Undirected,11205,,1
42488212,42488209,Undirected,11206,,1
42488212,42497662,Undirected,11207,,1
42488218,42488251,Undirected,11208,,1
42488218,42464054,Undirected,11209,,1
42488229,42488233,Undirected,11210,,1
42488229,42474069,Undirected,11211,,1
42488229,42504709,Undirected,11212,,1
42488233,42484942,Undirected,11213,,1
42488233,42511637,Undirected,11215,,2
42488236,42488237,Undirected,11216,,2
42488236,42515144,Undirected,11218,,2
42488237,42513123,Undirected,11219,,2
42488237,42488240,Undirected,11220,,2
42488240,42522183,Undirected,11222,,2
42488240,7415580071,Undirected,11223,,2
42488245,42488246,Undirected,11225,,2
42488245,42522189,Undirected,11227,,2
42488245,42505102,Undirected,11228,,2
42488246,42522197,Undirected,11229,,2
42488246,42505106,Undirected,11231,,2
42488251,42488254,Undirected,11232,,1
42488251,42472625,Undirected,11233,,1
42488254,42471626,Undirected,11234,,1
42488259,2922393068,Undirected,11236,,1
42488263,42478954,Undirected,11237,,1
42488263,42488953,Undirected,11238,,1
42488278,42491450,Undirected,11239,,2
42488278,42505402,Undirected,11240,,2
42488278,42488286,Undirected,11241,,1
42488286,42491453,Undirected,11242,,1
42488286,42488291,Undirected,11243,,1
42488291,42520715,Undirected,11244,,1
42488291,42474153,Undirected,11245,,1
42488298,42488301,Undirected,11246,,1
42488298,8842568889,Undirected,11247,,1
42488301,9967927275,Undirected,11248,,1
42488301,4202609198,Undirected,11249,,1
42488303,42488306,Undirected,11250,,1
42488306,42481921,Undirected,11251,,1
42488306,8842579327,Undirected,11252,,2
42488306,42520724,Undirected,11253,,2
42488310,42520582,Undirected,11254,,1
42488313,42520585,Undirected,11255,,2
42488313,42488310,Undirected,11256,,1
42488328,42520216,Undirected,11258,,1
42488330,598035418,Undirected,11259,,1
42488330,598035417,Undirected,11260,,1
42488343,598035423,Undirected,11261,,1
42488343,598035424,Undirected,11262,,1
42488343,42491429,Undirected,11263,,1
42488355,42506402,Undirected,11264,,2
42488355,42491495,Undirected,11265,,2
42488361,42468971,Undirected,11266,,1
42488361,42514629,Undirected,11267,,2
42488361,42495108,Undirected,11268,,2
42488365,42488361,Undirected,11269,,1
42488365,42495112,Undirected,11270,,2
42488365,42514631,Undirected,11271,,2
42488369,42470942,Undirected,11272,,1
42488369,42514633,Undirected,11273,,2
42488374,42488369,Undirected,11275,,1
42488374,42505345,Undirected,11276,,2
42488374,7769081792,Undirected,11277,,2
42488377,42488374,Undirected,11278,,1
42488377,42514636,Undirected,11279,,2
42488377,11541862579,Undirected,11280,,2
42488381,42488377,Undirected,11281,,1
42488381,42514639,Undirected,11282,,2
42488381,42495127,Undirected,11283,,2
42488383,42488381,Undirected,11284,,1
42488383,42514641,Undirected,11285,,2
42488383,42495131,Undirected,11286,,2
42488386,42488383,Undirected,11287,,1
42488386,42514644,Undirected,11288,,2
42488386,3509302810,Undirected,11289,,2
42488394,42516182,Undirected,11290,,2
42488394,10028532839,Undirected,11291,,2
42488398,42483607,Undirected,11292,,2
42488408,42497691,Undirected,11294,,1
42488408,42478283,Undirected,11295,,1
42488411,42488408,Undirected,11296,,1
42488411,42496172,Undirected,11297,,2
42488411,5777720605,Undirected,11298,,1
42488421,42471722,Undirected,11301,,1
42488429,42488433,Undirected,11304,,1
42488433,42488436,Undirected,11305,,1
42488433,42467026,Undirected,11306,,1
42488436,42470369,Undirected,11307,,1
42488436,42488439,Undirected,11308,,1
42488439,42467030,Undirected,11309,,1
42488439,42488442,Undirected,11310,,1
42488442,42464925,Undirected,11313,,1
42488455,42510760,Undirected,11315,,2
42488455,42510770,Undirected,11316,,2
42488458,1691133691,Undirected,11318,,2
42488458,42511481,Undirected,11319,,2
42488465,42488468,Undirected,11320,,1
42488465,42499114,Undirected,11321,,1
42488468,42468022,Undirected,11322,,1
42488468,42468019,Undirected,11323,,1
42488479,5263132682,Undirected,11324,,1
42488479,42467242,Undirected,11325,,1
42488485,42493733,Undirected,11326,,2
42488485,42488487,Undirected,11328,,2
42488496,42515995,Undirected,11330,,1
42488499,42488496,Undirected,11331,,1
42488499,42497899,Undirected,11332,,1
42488507,5006362400,Undirected,11334,,2
42488516,598228721,Undirected,11335,,1
42488516,42528617,Undirected,11336,,2
42488532,42515380,Undirected,11338,,1
42488532,3291686131,Undirected,11339,,2
42488532,42488534,Undirected,11340,,2
42488534,42488538,Undirected,11341,,2
42488538,42488540,Undirected,11343,,2
42488549,2288328854,Undirected,11347,,2
42488549,42515374,Undirected,11348,,1
42488556,42488561,Undirected,11349,,2
42488556,2350435585,Undirected,11351,,1
42488561,42488566,Undirected,11352,,2
42488561,1350704494,Undirected,11354,,1
42488566,42488571,Undirected,11355,,2
42488566,42527920,Undirected,11357,,1
42488571,42512305,Undirected,11358,,1
42488571,42488579,Undirected,11359,,2
42488579,2862088741,Undirected,11361,,2
42488583,2862088741,Undirected,11364,,2
42488583,42527946,Undirected,11365,,2
42488583,42512322,Undirected,11366,,2
42488585,42488593,Undirected,11367,,2
42488585,42512326,Undirected,11369,,1
42488593,42488596,Undirected,11370,,2
42488593,42519494,Undirected,11371,,1
42488596,42488599,Undirected,11373,,2
42488596,42524857,Undirected,11375,,2
42488596,42512332,Undirected,11376,,2
42488599,42501103,Undirected,11379,,1
42488604,42512336,Undirected,11380,,1
42488604,42488607,Undirected,11381,,2
42488607,42512979,Undirected,11383,,1
42488611,42488615,Undirected,11386,,2
42488611,42513484,Undirected,11388,,1
42488615,42495404,Undirected,11390,,1
42488623,42512348,Undirected,11392,,1
42488623,42488626,Undirected,11393,,2
42488626,42509576,Undirected,11395,,2
42488626,42509571,Undirected,11396,,2
42488633,42512354,Undirected,11399,,1
42488633,42488639,Undirected,11400,,2
42488639,42517328,Undirected,11402,,1
42488639,42488647,Undirected,11403,,2
42488647,42494989,Undirected,11405,,1
42488647,42488655,Undirected,11406,,2
42488655,42521865,Undirected,11408,,1
42488655,42488662,Undirected,11409,,2
42488662,42506028,Undirected,11411,,1
42488662,42488665,Undirected,11412,,2
42488665,42492506,Undirected,11414,,1
42488665,42488669,Undirected,11415,,2
42488669,42512373,Undirected,11417,,1
42488669,42488676,Undirected,11418,,2
42488676,42514315,Undirected,11420,,1
42488681,42490008,Undirected,11423,,1
42488681,42488685,Undirected,11424,,2
42488685,42490009,Undirected,11427,,2
42488685,42488688,Undirected,11428,,2
42488688,42490010,Undirected,11431,,2
42488696,42488699,Undirected,11434,,1
42488696,42528763,Undirected,11435,,2
42488696,42526753,Undirected,11436,,2
42488699,42504442,Undirected,11437,,1
42488699,42488702,Undirected,11438,,1
42488702,3789327965,Undirected,11439,,2
42488702,42516182,Undirected,11440,,1
42488710,42487861,Undirected,11441,,1
42488710,42504458,Undirected,11442,,1
42488717,8108535372,Undirected,11443,,1
42488717,42475794,Undirected,11444,,1
42488729,42488002,Undirected,11445,,1
42488729,42491264,Undirected,11447,,2
42488731,42488729,Undirected,11448,,1
42488731,42515384,Undirected,11450,,2
42488735,5943421955,Undirected,11451,,1
42488735,4205199514,Undirected,11452,,1
42488741,42505581,Undirected,11453,,2
42488741,42505576,Undirected,11454,,2
42488743,42488741,Undirected,11455,,1
42488743,42513816,Undirected,11456,,2
42488743,42513819,Undirected,11457,,2
42488746,42488743,Undirected,11458,,1
42488746,42499854,Undirected,11459,,1
42488750,42486822,Undirected,11460,,1
42488750,597937542,Undirected,11461,,2
42488750,42496795,Undirected,11462,,2
42488752,42488750,Undirected,11463,,1
42488752,42531407,Undirected,11464,,2
42488767,42514329,Undirected,11465,,1
42488774,42488779,Undirected,11467,,2
42488774,2323022173,Undirected,11468,,1
42488779,42488784,Undirected,11471,,2
42488779,42515910,Undirected,11472,,1
42488784,2323022166,Undirected,11474,,2
42488802,4227675199,Undirected,11475,,2
42488802,42512921,Undirected,11477,,2
42488802,42512918,Undirected,11478,,2
42488810,42488820,Undirected,11480,,2
42488810,2323022214,Undirected,11481,,1
42488820,42495436,Undirected,11482,,1
42488827,42488830,Undirected,11485,,2
42488827,42515878,Undirected,11487,,1
42488830,42509512,Undirected,11488,,2
42488841,42488844,Undirected,11492,,2
42488844,42515894,Undirected,11494,,1
42488844,42488847,Undirected,11495,,2
42488847,42488850,Undirected,11497,,2
42488847,42467213,Undirected,11498,,1
42488850,42488858,Undirected,11500,,2
42488858,42488866,Undirected,11502,,2
42488858,42515897,Undirected,11504,,1
42488866,42467222,Undirected,11506,,1
42488866,42488871,Undirected,11507,,2
42488871,42492453,Undirected,11508,,1
42488878,42488879,Undirected,11510,,2
42488879,42488880,Undirected,11513,,2
42488879,42513398,Undirected,11514,,1
42488880,1257570232,Undirected,11517,,1
42488883,42472242,Undirected,11519,,1
42488883,42488885,Undirected,11520,,2
42488885,1257570210,Undirected,11521,,2
42488885,42512661,Undirected,11523,,1
42488890,42520315,Undirected,11525,,1
42488894,42494075,Undirected,11526,,2
42488894,42504927,Undirected,11527,,2
42488915,42492264,Undirected,11528,,1
42488917,42488915,Undirected,11529,,1
42488917,42475953,Undirected,11530,,1
42488930,1372888658,Undirected,11532,,1
42488930,42505901,Undirected,11533,,1
42488944,42505910,Undirected,11534,,1
42488944,42487573,Undirected,11535,,1
42488953,42482024,Undirected,11536,,1
42488953,42475209,Undirected,11537,,1
42488961,42464802,Undirected,11538,,1
42488967,42464054,Undirected,11539,,1
42488967,42488961,Undirected,11540,,1
42488973,42488976,Undirected,11541,,1
