Id,accident_count,street_name
6955531212,0,"Montauk Avenue, Dumont Avenue"
6958184920,0,Grasmere Drive
6958185544,0,"Maryland Avenue, Anderson Street"
6958185578,0,Wagner Street
6958783516,0,"Tysen Street, Gordon Place"
6958783534,0,"Marion Avenue, Cebra Avenue"
6958783617,0,Signal Hill Road
6958783618,0,Signal Hill Road
6958783619,0,Signal Hill Road
6958783637,0,"Seth Court, Howard Avenue"
6958783898,0,Richmond Road
6958783907,0,"Richmond Road, Bishop Street"
6958783995,0,"Nesmythe Terrace, Signal Hill Road, Woodside Avenue, Cedarcliff Road"
6966893496,0,"Thompson Place, James Place, Maryland Avenue"
6966893592,0,Longview Road
6966893649,0,"Bard Avenue, Whitewood Avenue"
6966893654,0,"Kissel Avenue, Forest Avenue"
6966893671,0,"Castleton Avenue, North Randall Avenue"
6967296299,0,Denise Court
6980674614,0,"Bedford Avenue, Nassau Avenue"
6987724625,0,"86th Street, Bay 10th Street"
6990702004,0,23rd Street
6993160951,0,"Myrtle Avenue, Duffield Street"
7067046974,0,Fort Greene Place
7072323616,0,Wogan Terrace
7072323617,0,"94th Street, Wogan Terrace"
7127644646,0,"Victory Boulevard, Moonlight Court"
7127644649,0,Moonlight Court
7147973238,0,Metropolitan Avenue
7153673434,0,East 57th Street
7153673435,0,Kings Highway
7153673436,0,Kings Highway
7153673437,0,Kings Highway
7153674987,1,East 56th Street
7153674988,0,Kings Highway
7153674989,0,East 57th Street
7153674990,0,Kings Highway
7153687757,0,Howard Avenue
7153687759,0,Howard Avenue
7156351899,11,"15th Avenue, Shore Parkway"
7167606522,0,"East 80th Street, Ralph Avenue"
7167606524,0,East 80th Street
7194664722,0,Campus Road
7208553919,0,58th Street
7208553920,0,57th Street
7221870408,0,Amsterdam Avenue
7227001915,0,Galloway Avenue
7227001917,0,Galloway Avenue
7238262336,0,"Waverly Avenue, Flushing Avenue"
7238287446,0,"Milford Street, Vandalia Avenue"
7238287447,0,Egan Street
7260047804,0,Beverley Road
7262729578,0,25th Avenue
7278696183,0,"El Camino Loop, Santa Monica Lane"
7283914077,0,Lemondrop Court
7283914078,0,"Turner Street, Lemondrop Court"
7301957256,0,Eastern Parkway
7330331999,0,Keating Street
7334210311,0,Rua desconhecida
7334210312,0,Rua desconhecida
7345673917,0,Lovelace Avenue
7345673918,0,Lovelace Avenue
7359964628,0,Cortelyou Road
7359964632,0,Cortelyou Road
7359964638,0,"East 42nd Street, Cortelyou Road"
7359964644,0,Cortelyou Road
7359964646,0,"Cortelyou Road, Troy Avenue"
7359964648,0,Cortelyou Road
7359964655,0,"East 46th Street, Cortelyou Road"
7359964661,0,"Cortelyou Road, Schenectady Avenue"
7397020814,1,Industrial Loop
7404189252,0,"Mason Boulevard, Bombay Street"
7404467960,0,Albert Street
7415580070,0,Linden Boulevard
7415580071,0,Euclid Avenue
7424096602,0,Ostrich Court
7424096603,0,"Herrick Avenue, Ostrich Court"
7425597772,0,Muldoon Avenue
7428200549,0,"Matthew Place, Wilcox Street"
7428200550,0,Matthew Place
7429112745,0,Bertram Avenue
7429299322,0,"Foxbeach Avenue, Mill Lane"
7429299323,0,"Fox Lane, Mill Lane"
7429546572,0,Palmieri Lane
7442279239,0,"John Street, Innis Street"
7491029235,0,Cornelia Avenue
7549034439,0,Lathrop Avenue
7549034440,0,Lathrop Avenue
7558151689,0,Rustic Place
7576237400,0,West 6th Street
7588112475,0,"Brighton Beach Avenue, Beach Walk"
7594046744,0,North 12th Street
7597439623,0,Rensselaer Avenue
7618802676,0,Bushwick Avenue
7652700040,0,Forest Avenue
7652700043,0,"Forest Avenue, Meeker Avenue"
7671681285,0,East 80th Street
7673779706,0,Forest Avenue
7687178526,0,Trina Lane
7705310563,0,Rua desconhecida
7705310565,0,Rua desconhecida
7707712195,1,"Water Street, Bridge Street"
7707712196,1,"Plymouth Street, Bridge Street"
7707712197,0,"Bridge Street, Front Street"
7707737140,5,6th Street
7711046935,0,Washington Avenue
7711304343,0,Flushing Avenue
7711304344,0,"Flushing Avenue, Thames Street"
7711304345,1,"Melrose Street, Irving Avenue"
7711304351,2,"Throop Avenue, Flushing Avenue"
7711430782,0,Borinquen Place
7712107363,0,Metropolitan Avenue
7712107371,1,Metropolitan Avenue
7712107372,0,"Metropolitan Avenue, Humboldt Street"
7717123189,0,"Myrtle Avenue, Wyckoff Avenue"
7721413153,0,Lombardy Street
7722348497,1,"Wallabout Street, Lynch Street"
7722348498,0,Wallabout Street
7722348499,3,"Franklin Avenue, Wallabout Street"
7722378702,0,"Frost Street, Woodpoint Road"
7722378703,0,Woodpoint Road
7722378705,0,"Frost Street, Kingsland Avenue, Woodpoint Road"
7722378706,0,Kingsland Avenue
7722378707,5,"Metropolitan Avenue, Bushwick Avenue, Woodpoint Road"
7722378710,1,"Maspeth Avenue, Woodpoint Road"
7722378711,1,"Bushwick Avenue, Devoe Street"
7722378713,0,"Humboldt Street, Conselyea Street"
7722378714,0,"Seigel Street, Bushwick Avenue"
7722378715,0,Bushwick Avenue
7722378719,2,Bushwick Avenue
7722378720,0,"Seigel Street, Bushwick Avenue"
7722378721,0,"Moore Street, Bushwick Avenue"
7722419296,1,"Bushwick Avenue, Marginal Street West"
7722419297,0,"Pennsylvania Avenue, Jackie Robinson Parkway, Jamaica Avenue"
7722419300,6,"Pennsylvania Avenue, Bushwick Avenue, Jamaica Avenue"
7725510882,1,Kingsland Avenue
7725510883,0,"Maspeth Avenue, Kingsland Avenue"
7725544396,0,"Calyer Street, Humboldt Street"
7725544398,1,"Guernsey Street, Calyer Street, Oak Street"
7725544399,2,"Calyer Street, Manhattan Avenue"
7725544400,1,"Calyer Street, McGuinness Boulevard"
7725544401,2,"Calyer Street, Eckford Street"
7725544402,2,"Calyer Street, Leonard Street"
7725544403,0,"Calyer Street, Lorimer Street"
7725544404,6,"Calyer Street, McGuinness Boulevard"
7725555869,0,"Greenpoint Avenue, West Street"
7728575623,0,"Liberty Avenue, Drew Street"
7728575624,0,Drew Street
7769081792,0,"Highlawn Avenue, West 10th Street"
7769112463,1,"80th Street, 23rd Avenue"
7769112464,0,"23rd Avenue, 81st Street"
7769117147,2,"Highlawn Avenue, Stillwell Avenue"
7770582305,0,"23rd Avenue, 83rd Street"
7770582316,1,"23rd Avenue, Benson Avenue"
7770582324,0,"23rd Avenue, Cropsey Avenue"
7770674782,10,"Bay Parkway, Cropsey Avenue"
7774020087,0,"Bay 32nd Street, Cropsey Avenue"
7783585316,2,"23rd Avenue, 85th Street"
7783585317,2,"84th Street, 23rd Avenue"
7788429877,0,Page Avenue
7788492968,0,Boscombe Avenue
7788492986,0,Boscombe Avenue
7797429105,0,North Railroad Street
7797429106,0,Ida Court
7797429204,0,Ionia Avenue
7797429212,0,Drumgoole Road East
7797429375,0,"Ramona Avenue, Albee Avenue, Drumgoole Road West"
7799709922,0,South Goff Avenue
7799709924,0,"Finlay Avenue, Woodvale Avenue"
7799709925,0,"Woodvale Avenue, Kenneth Place"
7799709937,0,Carol Court
7802952577,0,Schley Avenue
7806226720,0,"Capellan Street, Prall Avenue"
7816228298,2,Veterans Road West
7816228299,0,Veterans Road West
7816228300,0,Veterans Road West
7816228452,0,Veterans Road West
7829347094,0,"Oakdale Street, Thornycroft Avenue"
7829347095,0,Thornycroft Avenue
7838315887,0,Tompkins Avenue
7861415221,0,River Street
7885679193,0,"Glenmore Avenue, South Conduit Boulevard"
7887390796,3,"Elton Street, Flatlands Avenue"
7887390797,0,"Elton Street, Flatlands Avenue"
7887460747,0,Bank Street
7888207048,0,"Berriman Street, Vandalia Avenue"
7888207050,0,"Essex Street, Vandalia Avenue"
7888207052,0,"Elton Street, Vandalia Avenue"
7888207053,0,"Berriman Street, Vandalia Avenue"
7888207055,0,"Erskine Street, Vandalia Avenue"
7888207056,0,"Erskine Street, Vandalia Avenue"
7888207058,1,Fountain Avenue
7888207060,3,"Schenck Street, Flatlands Avenue"
7888207061,0,"Schenck Street, Flatlands Avenue, Vandalia Avenue"
7888253444,1,"Vandalia Avenue, Gateway Drive"
7888332988,0,Erskine Street
7888332990,19,"Erskine Street, Gateway Drive"
7888332993,32,Erskine Street
7909208014,7,"Jay Street, Tillary Street"
7921873207,0,Varick Avenue
7923902400,0,Renaissance Court
7945824327,1,Pacific Street
7945824328,3,"East New York Avenue, Junius Street, Pacific Street"
7945824329,0,"East New York Avenue, Sackman Street"
7948205415,0,Aviation Road
7948205416,0,Flatbush Avenue
7948205417,0,"Flatbush Avenue, Aviation Road"
7948205418,0,"Flatbush Avenue, Aviation Road"
7960202505,1,"Flatbush Avenue, Hubbard Place, East 38th Street"
7963086997,0,Clove Road
7964117717,0,"Riverdale Avenue, East 98th Street"
7964117718,2,"Grafton Street, East 98th Street"
7964117723,2,"Church Lane, Remsen Avenue"
7964524502,1,"Seaview Avenue, East 80th Street"
7964524505,0,"East 80th Street, Avenue M"
7964677799,0,Avenue N
7964677802,0,"Paerdegat 1st Street, East 76th Street, Paerdegat Avenue North"
7964677804,0,"Paerdegat 1st Street, East 77th Street"
7964913625,1,"East 15th Street, Avenue X"
7965084410,0,Voorhies Avenue
7965141330,0,Jerome Avenue
7965141331,0,Avenue Z
7965141332,0,East 22nd Street
7966133896,1,West 35th Street
7966649433,1,"West 17th Street, Shore Parkway"
7966649434,0,West 22nd Street
7966702320,1,West 27th Street
7967045527,0,Sheepshead Bay Road
7967435137,0,Ocean View Avenue
7967435138,1,Ocean View Avenue
7967509057,0,"Coney Island Avenue, Guider Avenue"
7967600174,0,Knapp Street
7968758128,0,Oceana Terrace
7968758136,1,"Oriental Boulevard, Brighton Beach Avenue, Corbin Place"
7968905579,0,"Shell Road, Shore Parkway"
7970509578,1,"East 12th Street, Gravesend Neck Road"
7970509579,0,Gravesend Neck Road
7970537891,0,"East 12th Street, Gravesend Neck Road"
7976681097,2,Union Avenue
7977106915,0,East 22nd Street
7979227443,1,"Coyle Street, Shore Parkway"
7979227445,0,"Bragg Street, Shore Parkway"
7986482473,0,Strickland Avenue
8021897546,1,Brighton 2nd Street
8066881290,0,"HOV Lane, Verrazzano-Narrows Bridge"
8096265649,0,Flatbush Avenue
8096265650,0,Flatbush Avenue
8108535372,0,"Van Dyke Street, Richards Street"
8115286460,0,"Verona Street, Imlay Street"
8132470015,0,2nd Avenue
8194265333,0,Thomas S. Boyland Street
8194265337,0,"Thomas S. Boyland Street, East 98th Street"
8229508970,0,Gerry Street
8229512422,0,"Flushing Avenue, Gerry Street"
8234561782,0,"Old Town Road, Carmel Court"
8246845001,0,Leonard Avenue
8246845002,0,Leonard Avenue
8248323377,0,Trantor Place
8254291543,2,"Victory Boulevard, Fremont Street"
8261922859,0,Amherst Avenue
8262029851,0,Hett Avenue
8262029880,0,Hett Avenue
8262059145,0,Gail Court
8262059166,0,Gail Court
8263997219,0,Aymar Avenue
8264070984,0,"Victory Boulevard, Sideview Avenue"
8264656645,0,Ramsey Lane
8264656683,0,Ramsey Lane
8265230532,0,"Nome Avenue, Elie Court"
8265642604,0,Wellington Court
8266062555,0,"Castleton Avenue, Harbor View Court"
8266846319,0,"Manor Road, Egbert Avenue"
8266869746,0,"Croak Avenue, Manor Road"
8266869758,0,"Queen Street, Manor Road"
8274450580,0,Rewe Street
8282796131,0,Wainwright Avenue
8303517460,1,"Flatbush Avenue, Washington Avenue"
8318348535,0,Meeker Avenue
8318348536,0,Kingsland Avenue
8336374048,0,Lowell Street
8370235788,0,Rua desconhecida
8387844325,1,"Forbell Street, Loring Avenue"
8387844328,2,"Drew Street, Loring Avenue"
8397792700,0,Albourne Avenue
8397792888,0,Maretzek Court
8400807146,1,"Shell Road, Neptune Avenue"
8400869517,1,"West 8th Street, Surf Avenue"
8400869518,4,"Sheepshead Bay Road, West 8th Street"
8400869519,8,"West 8th Street, Neptune Avenue"
8400869521,0,West 8th Street
8400869522,5,West 8th Street
8400869525,0,West 8th Street
8400869526,0,West 8th Street
8404510633,0,Rua desconhecida
8404510634,0,South Bridge Street
8406493776,0,Nugent Avenue
8410359266,0,Veterans Road West
8413815107,1,"Chestnut Avenue, East 12th Street"
8413815108,0,Avenue M
8421668282,0,Colon Street
8421668283,0,"Billiou Street, Colon Street"
8421773046,4,Rua desconhecida
8433347327,0,"Strickland Avenue, East 57th Place"
8433656034,0,Academy Avenue
8435187188,0,Apricot Court
8440915559,1,"Alabama Avenue, Wortman Avenue"
8440915577,0,Malta Street
8442817810,0,Lacon Court
8445443735,0,Meeker Avenue
8452107999,0,Scott Avenue
8459864328,0,"Richmond Road, Tupelo Court"
8481421357,0,Decker Avenue
8532424092,0,Nassau Street
8554088678,0,Saint Austins Place
8554088679,0,Saint Austins Place
8554088680,0,Saint Austins Place
8554088681,0,Saint Austins Place
8554255240,0,"Alexandra Place, North Gannon Avenue"
8620074356,0,Edinboro Road
8668750429,0,"Maspeth Avenue, Humboldt Street"
8668762908,0,"Richmond Terrace, Openview Lane"
8672287425,0,"Driggs Avenue, Russell Street"
8672287431,0,"North Henry Street, Driggs Avenue"
8676620428,0,"Nicholas Avenue, Innis Street"
8676620463,0,Innis Street
8676620472,0,"Nicholas Avenue, Blackford Avenue"
8697075316,0,Tupelo Court
8697078881,0,Richmond Avenue
8713633375,1,Caton Avenue
8719252714,0,"Richards Street, King Street"
8733382384,0,Rua desconhecida
8733382385,0,East 83rd Street
8733382388,0,East 85th Street
8733382389,0,East 86th Street
8733382390,0,East 87th Street
8733382393,0,East 88th Street
8783756716,0,Fort Hamilton Parkway
8834035438,0,1st Avenue
8842568889,2,"Borinquen Place, South 2nd Street"
8842568890,0,Borinquen Place
8842579327,0,"Grand Street, Borinquen Place"
8842579372,0,"Metropolitan Avenue, Varick Avenue"
8846727976,0,Arlington Avenue
8866501400,0,Rua desconhecida
8880682384,0,Flatlands Avenue
8896031641,0,"Meeker Avenue, Stewart Avenue, Bridgewater Street"
8896031715,1,"Van Dam Street, Meeker Avenue"
8931085573,0,Hamilton Avenue
8934097198,0,"Richmond Valley Road, Torrice Loop"
8934097203,0,"Richmond Valley Road, Torrice Loop"
8934097204,0,"Torrice Loop, Frosinone Lane"
8934097205,0,"Richmond Valley Road, Frosinone Lane"
8976378710,0,Wales Place
8976378711,0,Wales Place
9034051677,0,Pleasant Street
9047175235,0,Shale Lane
9052439060,0,Shell Road
9052439062,0,"Shell Road, Dank Court"
9084746097,0,"Metropolitan Avenue, Grand Street"
9090045052,0,"15th Avenue, New Utrecht Avenue"
9090135958,1,"66th Street, Duryea Court"
9092839976,0,"16th Avenue, 71st Street"
9109012126,1,Avenue X
9109035577,0,Greeley Avenue
9109035578,0,Colony Avenue
9109035579,0,Greeley Avenue
9109035595,0,Greeley Avenue
9109035596,0,Greeley Avenue
9109035597,0,Freeborn Street
9109035613,0,Greeley Avenue
9109035614,0,Rua desconhecida
9109035615,0,Greeley Avenue
9109041132,0,Rua desconhecida
9109041133,0,Oldfield Street
9109041134,1,Greeley Avenue
9111962960,0,Arc Place
9111962963,0,"Arc Place, Amboy Road"
9111962964,0,Amboy Road
9111962965,0,Amboy Road
9111962968,0,Amboy Road
9111962969,0,Amboy Road
9111962972,0,"Vincent Avenue, Amboy Road"
9121317157,0,Eagle Street
9130620871,0,Stuyvesant Place
9132534660,1,Jerome Avenue
9132534669,0,Sheepshead Bay Road
9142822790,0,10th Avenue
9143313720,0,Van Sinderen Avenue
9143354108,0,Campus Road
9179344055,0,Staten Island Expressway
9194902751,0,Brooklyn-Queens Expressway
9198066964,0,Trantor Place
9201515011,0,Cadman Plaza West
9201526517,0,Tillary Street
9201536040,0,Drumgoole Road East
9207805884,0,Richmond Valley Road
9207805885,0,Richmond Valley Road
9214756692,0,5th Street
9222535523,0,Hancock Street
9236464504,0,"Putnam Avenue, Broadway"
9236464505,0,Putnam Avenue
9258552694,5,"Flatbush Avenue, Nostrand Avenue"
9258570206,1,"Foster Avenue, Bedford Avenue"
9258570207,0,"Flatbush Avenue, Foster Avenue"
9258570213,1,"Bedford Avenue, Newkirk Avenue"
9258570215,1,"Flatbush Avenue, Newkirk Avenue"
9258580607,5,"Farragut Road, Brooklyn Avenue"
9258589420,2,"Bedford Avenue, Farragut Road"
9258589425,8,"Flatbush Avenue, Rogers Avenue, Farragut Road"
9258589441,0,"Flatbush Avenue, Glenwood Road"
9258589444,1,"Flatbush Avenue, East 29th Street, Glenwood Road"
9258589447,7,"Flatbush Avenue, Avenue H"
9258589450,2,"New York Avenue, Avenue H"
9258589454,1,"Avenue H, Brooklyn Avenue"
9258589460,0,Avenue H
9258620025,1,"Avenue I, Brooklyn Avenue"
9258620067,1,"Avenue J, East 38th Street"
9297290061,0,6th Avenue
9297290062,0,6th Avenue
9297290066,0,"21st Street, 6th Avenue"
9297631816,0,Tompkins Avenue
9298569211,0,Lamont Avenue
9317306714,0,Mason Avenue
9322313297,0,"Batchelder Street, Avenue W"
9325423129,0,Albemarle Road
9325423130,1,Albemarle Road
9325423133,0,Albemarle Road
9325423134,0,Albemarle Road
9325509481,0,Metropolitan Avenue
9333550126,0,Brighton 15th Street
9344755685,0,"Clinton Avenue, Prospect Avenue, Clinton Court"
9351682792,0,Division Avenue
9353960491,0,Fort Hamilton Parkway
9354021014,1,78th Street
9354021016,0,Fort Hamilton Parkway
9370699715,0,6th Avenue
9370735624,0,"23rd Street, 6th Avenue, 7th Avenue"
9370735625,0,6th Avenue
9376401091,0,Edward Curry Avenue
9376401092,0,Edward Curry Avenue
9378109549,0,"Herbert Street, Holton Avenue"
9387171044,2,West 5th Street
9387171045,0,Surf Avenue
9391176018,0,"West 5th Street, Surf Avenue"
9391189096,0,"West Brighton Avenue, West 5th Street"
9391370264,0,Chestnut Street
9405863715,0,Bainbridge Street
9435402694,3,Belt Parkway
9443678544,2,Roff Street
9450686171,1,"Broadway, Kent Avenue"
9497894300,0,Bank Street
9514009876,2,"Brighton Beach Avenue, Brighton 7th Street"
9514009877,1,"Brighton Beach Avenue, Brighton 6th Street"
9514009878,0,"Brighton Beach Avenue, Brighton 5th Street"
9514009879,0,"Brighton Beach Avenue, Brighton 4th Street"
9514009880,0,"Brighton Beach Avenue, Brighton 3rd Street"
9514009881,0,"Brighton Beach Avenue, Brighton 2nd Street"
9514009882,0,"Brighton Beach Avenue, Brighton 1st Place, Brighton 1st Walk"
9514009883,1,"Brighton Beach Avenue, Brighton 1st Street"
9514009885,0,"Brighton Beach Avenue, Ocean Parkway"
9514009886,0,"Ocean Parkway, West Brighton Avenue"
9515390495,1,"Brighton Beach Avenue, Brighton 1st Road"
9526028763,0,Morani Street
9534351402,0,"Bergen Avenue, Bergen Court"
9534351405,0,"Bergen Avenue, Bergen Court"
9534351406,0,"Bergen Avenue, Avenue M"
9534351409,0,Avenue L
9534800672,0,Knickerbocker Avenue
9534800676,0,Myrtle Avenue
9563830622,0,Seaview Avenue
9582163058,0,Roma Avenue
9582163060,0,Roma Avenue
9595310622,0,42nd Street
9645230714,0,Rua desconhecida
9645230715,0,Wilson Street
9650484400,0,Kings Highway
9650484401,0,Kings Highway
9650484402,0,Kings Highway
9650484403,0,Kings Highway
9650484404,0,Kings Highway
9650484405,0,Kings Highway
9654474963,1,Myrtle Avenue
9658355123,0,Madison Street
9658355125,0,Broadway
9658544437,2,"Myrtle Avenue, Suydam Street"
9662462094,2,Greene Avenue
9664385497,0,Adams Street
9667463067,0,"De Ruyter Place, Maple Parkway"
9667463072,0,"Walloon Street, Maple Parkway"
9667463076,0,"De Ruyter Place, Maple Parkway"
9667463092,0,Maple Parkway
9667463093,0,Maple Parkway
9678970438,0,Staten Island Expressway
9678970444,0,Rua desconhecida
9679122038,0,Rua desconhecida
9680622192,0,"Rose Court, Lakewood Road"
9680622194,0,"Edstone Drive, Lakewood Road"
9692804243,0,Ralph Avenue
9695771700,1,Debevoise Avenue
9712886960,0,East 15th Street
9713116782,0,"Oriental Boulevard, Decatur Avenue"
9713116784,0,Rua desconhecida
9733358816,0,Quincy Street
9733370572,0,Broadway
9733468422,0,Ocean Court
9733468424,0,Chipperfield Court
9733468426,0,Arbor Court
9733468433,0,Louise Lane
9733468565,0,Francis Place
9733468574,0,Francis Place
9740416394,1,18th Street
9752127034,0,Graham Avenue
9752127035,2,"Graham Avenue, Broadway"
9757358940,0,3rd Avenue
9767549606,0,Bogart Street
9797427521,0,East 45th Street
9800527621,0,Sackett Street
9805373538,0,Old Farmers Lane
9807793075,0,Fayette Avenue
9809237102,0,Ellicott Place
9809265452,0,Littlefield Avenue
9809458532,0,"Alden Place, Lafayette Avenue"
9809458676,0,Butler Terrace
9809779876,0,Park Lane
9812496820,2,Broadway
9812496822,1,Mother Gaston Boulevard
9836260730,0,Eastern Parkway
9838522199,0,Norway Avenue
9838522200,0,Norway Avenue
9847330564,0,East 16th Street
9851401679,0,Goethals Road North
9851401684,0,Forest Avenue
9852308293,0,Kings Highway
9852308294,0,Kings Highway
9863961035,0,Avenue M
9864352908,0,Loop Road
9893855643,0,Atkins Avenue
9898494212,0,Rockaway Parkway
9898494214,3,Rockaway Parkway
9898494216,0,"Rockaway Parkway, Kings Highway"
9898516619,0,"Rockaway Parkway, Clarkson Avenue"
9898516620,0,"Rockaway Parkway, Kings Highway"
9898516621,0,"Rockaway Parkway, Kings Highway"
9904374268,0,Foster Avenue
9904374271,0,East 84th Street
9904374272,0,East 83rd Street
9904942363,0,Rua desconhecida
